Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Predicted_SalePrice
99,30,3,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,3,4,0,108,0,350,458,1,1,0,835,0,0,835,0,0,1,0,2,1,3,5,6,0,1,366,2,0,0,77,0,0,0,400,5,2010,0,0,86266.0
100,20,3,9320,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,3,4,1,569,0,381,950,1,1,1,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0,0,2,352,0,0,0,0,0,400,1,2010,8,4,121866.25
101,20,3,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,3,4,2,1200,0,410,1610,1,2,1,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,2,480,2,168,68,0,0,0,0,0,2,2010,8,4,204277.4
102,60,3,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,2,4,1,0,0,741,741,1,4,1,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,2,476,2,192,46,0,0,0,0,0,6,2010,8,4,181454.9
103,90,3,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,3,1,3,0,0,0,0,1,4,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,2,410,2,0,0,0,0,0,0,0,6,2009,8,2,127433.88
104,20,3,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,3,4,2,0,0,1226,1226,1,0,1,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,3,740,2,0,36,0,0,0,0,0,5,2010,8,4,200535.74
105,50,4,7758,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,3,1,2,224,0,816,1040,1,0,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,1,240,2,0,0,0,0,184,0,0,6,2007,8,4,171515.86
106,60,1,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,2,4,2,0,0,1053,1053,1,0,1,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,2,648,2,140,45,0,0,0,0,0,8,2008,8,4,252995.13
107,30,4,10800,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,3,4,0,0,0,641,641,1,2,1,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,1,273,0,0,0,0,0,0,0,450,8,2007,8,4,103848.5
108,20,4,6000,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,3,4,1,104,169,516,789,1,0,1,789,0,0,789,0,0,1,0,2,1,3,5,6,0,1,250,2,0,0,0,0,0,0,0,4,2008,8,5,106593.5
109,50,4,8500,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,3,4,1,0,0,793,793,2,4,0,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,0,0,0,0,0,144,0,0,0,0,8,2007,8,4,117141.0
110,20,3,11751,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,3,4,1,705,0,1139,1844,1,0,1,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,2,546,2,0,122,0,0,0,0,0,1,2010,0,4,196909.5
111,50,3,9525,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,3,4,1,444,0,550,994,1,2,1,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,1,325,2,182,0,0,0,0,0,0,10,2006,8,4,145661.0
112,80,3,7750,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,3,4,2,250,0,134,384,1,0,1,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,2,400,2,180,0,0,0,0,0,0,4,2010,8,4,168956.97
113,60,3,9965,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,2,4,2,984,0,280,1264,1,0,1,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,3,792,2,120,184,0,0,168,0,0,10,2007,6,5,337117.11
114,20,3,21000,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,3,2,1,35,869,905,1809,1,4,1,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,450,2,166,120,192,0,0,0,0,10,2007,0,0,218821.9
115,70,3,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,3,4,1,774,150,104,1028,1,0,1,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,1,180,2,224,0,0,0,0,0,0,7,2007,8,4,229174.78
116,160,1,3230,1,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,3,4,2,419,0,310,729,1,2,1,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,2,440,2,0,32,0,0,0,0,0,6,2007,8,4,166886.0
117,20,3,11616,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,3,4,1,170,670,252,1092,1,4,1,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,288,2,0,20,144,0,0,0,0,9,2009,8,4,138378.0
118,20,3,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,3,4,2,0,0,1125,1125,1,2,1,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,2,430,2,80,64,0,0,0,0,0,4,2007,6,5,150002.85
119,60,3,12376,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,3,4,2,1470,0,203,1673,1,2,1,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,3,594,2,367,0,0,0,0,0,0,5,2010,8,4,303239.49
120,60,3,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,4,2,0,0,728,728,1,0,1,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,390,2,0,24,0,0,0,0,0,7,2006,6,5,170573.45
121,80,3,21453,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,3,4,1,938,0,0,938,1,0,1,988,0,0,988,1,0,1,0,1,1,3,4,6,2,2,540,2,0,130,0,130,0,0,0,10,2006,8,4,165037.0
122,50,4,6060,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,3,4,2,0,0,732,732,1,2,1,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,1,264,1,0,0,140,0,0,0,0,6,2007,8,4,103339.0
123,20,3,9464,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,3,2,1,570,0,510,1080,1,2,1,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,1,288,2,0,0,0,0,130,0,0,6,2008,8,4,135880.0
124,120,3,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,2,4,2,300,0,899,1199,1,0,1,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,2,530,2,0,63,0,0,0,0,0,3,2008,8,4,172995.9
125,20,3,17043,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,3,2,1,0,0,1362,1362,1,4,1,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,2,435,2,192,0,0,0,0,0,0,1,2009,8,4,182185.0
126,190,4,6780,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,3,1,1,490,0,30,520,1,2,0,520,0,234,754,1,0,1,0,2,1,3,5,6,0,0,0,0,53,0,0,0,0,0,0,6,2006,8,4,86517.0
127,120,3,4928,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,3,4,1,120,0,958,1078,1,4,1,958,0,0,958,0,0,2,0,2,1,3,5,6,1,2,440,2,0,205,0,0,0,0,0,2,2007,8,4,133311.0
128,45,4,4388,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,3,2,0,116,0,556,672,1,0,1,840,0,0,840,0,0,1,0,3,1,3,5,6,1,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,92059.5
129,60,3,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,3,4,1,512,0,148,660,1,4,1,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,2,453,2,188,108,0,0,0,0,0,7,2006,8,4,140411.64
130,20,3,8973,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,3,4,1,567,28,413,1008,1,4,1,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,2,750,2,0,80,0,180,0,0,0,7,2006,8,0,144880.25
131,60,3,14200,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,3,4,1,445,0,479,924,1,0,1,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,2,487,2,105,66,0,0,0,0,0,5,2006,8,4,223889.86
132,60,3,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,4,2,695,0,297,992,1,0,1,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,2,390,2,24,48,0,0,0,0,0,7,2009,8,4,230158.0
133,20,3,7388,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,3,4,1,405,0,658,1063,1,2,1,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,2,624,2,0,0,0,0,0,0,0,7,2007,8,4,149093.0
134,20,3,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,2,4,2,1005,0,262,1267,1,0,1,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,2,471,2,192,25,0,0,0,0,0,6,2009,8,4,230538.51
135,20,3,10335,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,3,4,1,570,0,891,1461,1,2,1,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,2,440,2,0,96,180,0,0,0,0,7,2006,8,4,176615.5
136,20,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,3,4,2,0,0,1304,1304,1,2,1,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,2,530,2,98,0,0,0,0,0,0,5,2008,8,4,172183.9
137,20,3,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,3,4,1,695,0,519,1214,1,4,1,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,318,2,0,111,0,0,0,0,0,7,2007,8,4,146413.0
138,90,3,11070,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,3,4,1,0,0,1907,1907,1,2,1,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,3,766,2,0,0,0,0,0,0,0,7,2006,8,3,189929.54
139,60,3,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,2,4,2,668,0,336,1004,1,0,1,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,3,660,2,224,106,0,0,0,0,0,12,2008,8,4,238392.84
140,60,3,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,4,2,821,0,107,928,1,0,1,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,2,470,2,276,99,0,0,0,0,0,8,2009,8,4,223264.0
141,20,3,10500,1,3,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,3,4,1,432,0,432,864,1,4,1,864,0,0,864,0,0,1,0,3,1,3,5,6,1,0,0,2,0,0,0,0,0,0,0,4,2010,4,4,110989.0
142,20,3,11645,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,4,2,1300,0,434,1734,1,0,1,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,2,660,2,160,24,0,0,0,0,0,1,2006,8,4,241365.82
143,50,3,8520,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,1,3,14,3,1,1,507,0,403,910,1,1,1,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,2,720,2,0,0,0,0,0,0,0,6,2010,8,4,153377.5
144,20,3,10335,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,4,2,679,0,811,1490,1,0,1,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,2,577,2,144,29,0,0,0,0,0,6,2009,8,4,208242.28
145,90,4,9100,1,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,1,6,6,3,4,1,1332,0,396,1728,1,4,1,1728,0,0,1728,1,0,2,0,6,2,3,10,6,0,2,504,2,0,0,0,0,0,0,0,11,2006,4,0,138381.81
146,160,4,2522,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,12,13,2,4,2,0,0,970,970,1,0,1,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,2,380,2,0,40,0,0,0,0,0,4,2006,8,4,142988.8
147,30,4,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,3,4,0,209,0,506,715,1,4,1,875,0,0,875,1,0,1,0,2,1,3,5,6,0,1,180,2,48,0,0,0,0,0,0,11,2009,8,4,106362.0
148,60,3,9505,1,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,1,12,13,2,4,2,0,0,884,884,1,0,1,884,1151,0,2035,0,0,2,1,3,1,2,8,6,1,2,434,2,144,48,0,0,0,0,0,5,2010,8,4,222444.25
149,20,3,7500,1,3,3,0,4,0,20,2,2,0,2,7,5,2004,2005,1,1,12,13,3,4,2,680,0,400,1080,1,0,1,1080,0,0,1080,1,0,1,0,3,1,2,6,6,0,0,0,2,0,0,0,0,0,0,0,4,2008,8,4,144681.45
150,50,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,1,8,8,3,4,0,0,0,896,896,1,2,1,896,448,0,1344,0,0,1,0,3,1,3,7,6,0,1,240,2,200,114,0,0,0,0,0,4,2006,8,4,112070.0
151,20,3,10356,1,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,3,4,1,716,0,253,969,1,4,1,969,0,0,969,0,0,1,1,3,1,3,5,6,0,2,440,2,0,0,0,0,0,0,0,1,2007,8,4,130484.0
152,20,3,13891,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,1,12,13,2,4,2,1400,0,310,1710,1,0,1,1710,0,0,1710,1,0,2,0,2,1,2,6,6,1,3,866,2,0,102,0,0,0,0,0,1,2008,6,5,348955.87
153,60,3,14803,1,0,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,1,6,6,3,4,1,416,0,409,825,1,2,1,1097,896,0,1993,0,0,2,1,4,1,3,8,6,1,2,495,2,0,66,0,0,0,0,0,6,2006,8,4,192644.7
154,20,3,13500,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,1,3,10,3,4,1,429,1080,93,1602,1,2,1,1252,0,0,1252,1,0,1,0,1,1,3,4,6,1,2,564,2,409,0,0,0,0,0,0,3,2008,8,4,202103.0
155,30,4,11340,1,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,1,13,14,3,4,0,0,0,1200,1200,1,4,1,1200,0,0,1200,0,0,1,0,4,1,3,7,6,0,1,312,2,0,0,228,0,0,0,0,3,2006,8,3,128535.25
156,50,3,9600,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,1,13,14,3,4,0,0,0,572,572,3,1,0,572,524,0,1096,0,0,1,0,2,1,3,5,6,0,0,0,0,0,8,128,0,0,0,0,4,2008,8,4,82249.0
157,20,3,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,3,1,13,14,3,4,1,0,0,0,0,1,4,1,1040,0,0,1040,0,0,1,0,2,1,3,5,6,0,2,625,2,0,0,0,0,0,0,0,6,2006,8,4,111395.0
158,60,3,12003,1,3,3,0,0,0,23,2,2,0,5,8,5,2009,2010,1,1,12,13,2,4,2,0,0,774,774,1,0,1,774,1194,0,1968,0,0,2,1,4,1,0,8,6,1,3,680,2,0,75,0,0,0,0,0,5,2010,6,5,264745.35
159,60,1,12552,1,3,3,0,0,0,21,2,2,0,5,7,5,2004,2005,1,1,12,13,2,4,2,222,0,769,991,1,0,1,991,956,0,1947,0,0,2,1,3,1,2,8,6,1,2,678,2,0,136,0,0,0,0,0,5,2010,8,4,243404.75
160,60,3,19378,1,0,1,0,0,0,8,2,2,0,5,7,5,2005,2006,1,1,12,13,2,4,2,57,0,1335,1392,1,0,1,1392,1070,0,2462,1,0,2,1,4,1,2,9,6,1,2,576,2,239,132,0,168,0,0,0,3,2006,6,5,304867.65
161,20,3,11120,1,0,3,0,1,0,24,2,2,0,2,6,6,1984,1984,1,1,9,10,3,4,2,660,0,572,1232,1,4,1,1232,0,0,1232,0,0,2,0,3,1,3,6,6,0,2,516,2,0,0,0,0,0,0,0,6,2008,8,4,164185.32
162,60,3,13688,1,0,3,0,4,0,16,2,2,0,5,9,5,2003,2004,1,1,12,13,2,4,2,1016,0,556,1572,1,0,1,1572,1096,0,2668,1,0,2,1,3,1,0,10,6,2,3,726,2,400,0,0,0,0,0,0,3,2008,8,4,399544.72
163,20,3,12182,1,3,3,0,0,0,16,2,2,0,2,7,5,2005,2005,1,1,12,13,2,4,2,1201,0,340,1541,1,0,1,1541,0,0,1541,0,0,2,0,3,1,2,7,6,1,2,532,2,0,70,0,0,0,0,0,5,2010,6,5,222406.7
164,45,3,5500,1,3,3,0,4,0,17,2,2,0,1,4,6,1956,1956,1,1,8,8,3,4,1,0,0,882,882,1,0,1,882,0,0,882,0,0,1,0,1,1,3,4,6,0,0,0,2,0,0,0,0,0,0,0,4,2007,8,4,100453.54
165,40,4,5400,1,3,3,0,0,0,17,2,2,0,2,6,7,1926,2004,1,1,8,8,3,2,0,370,0,779,1149,1,2,1,1149,467,0,1616,0,0,2,0,3,1,2,5,6,0,1,216,2,0,0,183,0,0,0,0,10,2007,8,4,147335.04
166,190,3,10106,1,3,3,0,4,0,7,2,2,1,0,5,7,1940,1999,1,1,13,14,3,2,0,351,181,112,644,1,2,1,808,547,0,1355,1,0,2,0,4,2,3,6,6,0,0,0,2,140,0,0,0,0,0,0,9,2008,8,4,123836.0
167,20,3,10708,1,0,3,0,4,0,4,2,2,0,2,5,5,1955,1993,3,1,13,14,2,4,1,379,768,470,1617,1,0,1,1867,0,0,1867,1,0,1,0,2,1,3,7,6,3,1,303,2,476,0,0,0,142,0,0,11,2009,0,4,185040.87
168,60,3,10562,1,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,1,12,13,2,4,2,1288,0,294,1582,1,0,1,1610,551,0,2161,1,0,1,1,3,1,0,8,6,1,3,789,2,178,120,0,0,0,0,0,11,2007,6,5,326932.38
169,60,3,8244,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2004,1,1,12,13,2,4,2,0,0,840,840,1,0,1,840,880,0,1720,0,0,2,1,3,1,2,7,6,1,2,440,2,100,48,0,0,0,0,0,5,2007,8,4,195677.01
170,20,3,16669,1,0,3,0,0,0,23,2,2,0,2,8,6,1981,1981,3,6,9,10,2,4,1,0,0,1686,1686,1,4,1,1707,0,0,1707,0,0,2,1,2,1,3,6,6,1,2,511,2,574,64,0,0,0,0,0,1,2006,8,4,237788.67
171,50,4,12358,1,0,3,0,4,0,17,1,2,0,0,5,6,1941,1950,1,1,8,8,3,4,1,360,0,360,720,1,4,1,854,0,528,1382,0,0,1,1,2,1,3,7,6,0,2,660,2,237,0,0,0,0,0,0,5,2007,8,4,133045.0
172,20,3,31770,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,3,10,3,4,1,639,0,441,1080,1,1,1,1656,0,0,1656,1,0,1,0,3,1,3,7,6,2,2,528,1,210,62,0,0,0,0,0,5,2010,8,4,202572.0
173,160,3,5306,1,0,3,0,4,0,22,2,2,4,5,7,7,1987,1987,1,1,6,6,2,2,2,495,215,354,1064,1,2,1,1064,703,0,1767,1,0,2,0,2,1,2,5,6,1,2,504,2,441,35,0,0,0,0,0,6,2006,8,4,223560.75
174,20,3,10197,1,0,3,0,4,0,12,2,2,0,2,6,5,1961,1961,1,1,14,15,3,4,1,288,374,700,1362,1,4,1,1362,0,0,1362,1,0,1,1,3,1,3,6,6,1,2,504,2,0,20,0,0,0,0,0,6,2008,0,4,162556.0
175,20,3,12416,1,0,3,0,4,0,23,2,2,0,2,6,5,1986,1986,1,1,12,10,3,4,1,1398,208,0,1606,1,4,1,1651,0,0,1651,1,0,2,0,3,1,3,7,3,1,2,616,2,192,0,0,0,0,0,0,11,2008,8,4,187211.5
176,20,3,12615,1,3,3,0,0,0,7,2,2,0,2,6,7,1950,2001,1,1,14,15,3,4,1,477,0,725,1202,1,4,1,2158,0,0,2158,1,0,2,0,4,1,2,7,6,1,2,576,2,0,29,39,0,0,0,0,6,2007,8,4,208839.36
177,60,3,10029,1,0,3,0,0,0,4,2,2,0,5,6,5,1988,1989,1,1,9,10,2,4,2,831,0,320,1151,1,4,1,1164,896,0,2060,0,1,2,1,4,1,3,8,6,1,2,521,2,0,228,0,0,192,0,0,9,2007,8,4,214235.1
178,50,3,13650,1,3,3,0,4,0,19,2,2,0,0,5,5,1958,1958,1,1,8,8,2,2,1,57,441,554,1052,1,0,1,1252,668,0,1920,1,0,2,0,4,1,2,8,6,1,2,451,2,0,0,0,0,0,0,0,7,2006,8,4,162155.05
179,20,3,17423,1,0,3,0,1,0,22,2,2,0,2,9,5,2008,2009,3,1,12,13,0,4,2,1904,0,312,2216,1,0,1,2234,0,0,2234,1,0,2,0,1,1,0,9,6,1,3,1166,2,0,60,0,0,0,0,0,7,2009,6,5,469980.13
180,30,4,8520,1,3,3,0,4,0,17,2,2,0,2,5,6,1923,2006,1,1,13,14,2,4,1,0,0,968,968,1,4,1,968,0,0,968,0,0,1,0,2,1,3,5,6,0,2,480,0,0,0,184,0,0,0,0,7,2007,8,4,110427.5
181,160,1,2117,1,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,2,4,2,436,0,320,756,1,0,1,769,756,0,1525,0,0,2,1,3,1,2,5,6,1,2,440,2,0,0,0,0,0,0,0,6,2007,8,4,172816.9
182,70,3,7588,1,3,3,0,4,0,6,2,2,0,5,7,6,1920,1950,1,1,11,12,3,4,0,352,0,441,793,1,2,1,901,901,0,1802,0,0,1,1,4,1,3,9,6,1,1,216,2,0,0,40,0,0,0,0,7,2006,8,4,190233.0
183,20,3,9060,1,3,3,0,4,0,7,0,2,0,2,5,6,1957,2006,3,1,13,14,3,4,2,0,0,0,0,1,0,1,1340,0,0,1340,0,0,1,0,3,1,3,7,6,1,1,252,2,116,0,0,180,0,0,0,6,2007,8,4,119996.5
184,50,4,11426,1,3,3,0,4,0,17,2,2,0,0,7,5,2003,2003,1,1,12,13,3,4,2,0,0,1362,1362,1,0,1,1362,720,0,2082,0,0,2,1,3,1,2,6,4,0,2,484,0,280,238,0,0,0,0,0,6,2008,8,4,212803.6
185,50,3,7438,1,0,3,0,4,0,3,6,1,0,0,5,8,1908,1991,1,1,0,10,3,4,2,0,0,504,504,1,2,1,936,316,0,1252,0,0,1,0,3,1,3,5,6,0,2,576,2,104,0,0,0,0,0,0,6,2006,8,4,121353.0
186,75,4,22950,1,1,3,0,4,0,17,0,2,0,3,10,9,1892,1993,1,7,13,14,2,2,0,0,0,1107,1107,1,0,1,1518,1518,572,3608,0,0,2,1,4,1,0,12,6,2,3,840,2,0,260,0,0,410,0,0,6,2006,8,4,440705.73
187,80,3,9947,1,0,3,0,1,0,11,2,2,0,7,7,5,1990,1991,1,1,6,6,3,4,2,611,0,577,1188,1,0,1,1217,0,0,1217,1,0,2,0,3,1,2,6,6,0,2,497,2,168,27,0,0,0,0,0,6,2009,8,4,176229.0
188,50,3,10410,1,3,3,0,4,0,17,2,2,0,0,5,7,1916,1987,1,1,6,6,3,4,1,0,0,660,660,1,0,1,808,704,144,1656,0,0,2,1,3,1,3,8,3,0,1,180,0,0,0,0,140,0,0,0,8,2009,8,4,135492.32
189,90,3,7018,1,3,0,0,4,0,20,1,2,2,6,5,5,1979,1979,1,1,9,10,3,4,1,1086,0,0,1086,1,4,1,1224,0,0,1224,2,0,0,2,2,2,3,6,6,2,2,528,2,120,0,0,0,0,0,0,6,2009,8,2,151210.1
190,120,3,4923,1,3,3,0,4,0,22,2,2,4,2,8,5,2001,2002,1,1,5,5,2,4,2,1153,0,440,1593,1,0,1,1593,0,0,1593,1,0,1,1,0,1,0,5,6,1,2,682,2,0,120,0,0,224,0,0,8,2008,8,4,276446.63
191,70,3,10570,1,3,0,0,4,1,6,2,2,0,5,8,8,1932,1994,3,1,3,3,2,4,1,297,0,556,853,1,4,1,1549,1178,0,2727,0,0,2,1,3,1,2,10,0,2,2,440,2,0,74,0,0,0,0,0,12,2007,8,4,313628.62
192,60,3,7472,1,0,3,0,1,0,12,2,2,0,5,7,9,1972,2004,1,1,6,6,3,4,1,626,0,99,725,1,2,1,725,754,0,1479,1,0,1,1,4,1,2,7,6,0,2,484,2,0,32,0,0,0,0,0,6,2007,8,4,181858.8
193,20,3,9017,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,4,2,560,0,871,1431,1,0,1,1431,0,0,1431,1,0,2,0,3,1,2,6,6,0,2,666,2,0,35,0,0,0,0,0,9,2009,8,4,196485.84
194,160,4,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,2004,2004,1,1,12,13,2,4,2,0,0,970,970,1,0,1,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,2,380,2,0,40,0,0,0,0,0,5,2006,8,4,139979.8
195,20,3,7180,1,0,3,0,4,0,5,2,2,0,2,5,7,1972,1972,3,1,6,6,3,4,1,390,0,474,864,1,4,1,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,352,2,0,0,0,0,0,0,0,5,2008,8,4,124220.0
196,160,3,2280,1,3,3,0,2,0,13,2,2,3,5,6,6,1976,1976,1,1,9,2,3,4,1,566,0,289,855,1,4,1,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,2,440,2,87,0,0,0,0,0,0,7,2009,8,4,151106.0
197,20,3,9416,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2007,3,1,5,5,0,4,2,1126,0,600,1726,1,0,1,1726,0,0,1726,1,0,2,0,3,1,0,8,6,1,3,786,2,171,138,0,0,266,0,0,9,2007,6,5,247993.47
198,75,3,25419,1,3,3,0,0,0,12,0,2,0,5,8,4,1918,1990,1,1,11,12,2,2,2,1036,184,140,1360,1,2,1,1360,1360,392,3112,1,1,2,0,4,1,2,8,6,1,2,795,2,0,16,552,0,0,512,0,3,2006,8,0,274880.59
199,75,4,5520,1,3,3,0,0,0,17,2,2,0,3,6,6,1912,1950,1,1,13,14,3,4,1,0,0,755,755,1,0,1,929,929,371,2229,0,0,1,0,5,1,3,8,6,0,0,0,2,0,198,30,0,0,0,0,7,2009,8,0,143064.87
